home_zid,work_zid,customers_cnt
76,119,17
76,120,11
76,121,2
76,122,0
76,123,5
76,125,10
76,197,0
76,213,4
76,219,11
76,228,5
76,232,0
76,235,0
76,238,19
76,246,3
76,248,1
76,249,25
76,264,0
76,271,0
76,272,12
76,276,3
77,-2,1623
77,-1,43622
77,3,37
77,5,66
77,7,15
77,9,24
77,10,22
77,11,3
77,13,5
77,14,0
77,15,19
77,16,33
77,17,58
77,18,11
77,19,24
77,20,18
77,21,19
77,22,13
77,23,32
77,24,63
77,25,46
77,26,23
77,27,15
77,28,56
77,29,8
77,30,53
77,31,57
77,32,31
77,33,12
77,34,21
77,35,75
77,36,78
77,37,22
77,38,155
77,39,109
77,40,19
77,41,97
77,42,139
77,43,24
77,44,293
77,45,0
77,46,12
77,47,53
77,48,39
77,49,184
77,50,253
77,51,50
77,52,10
77,53,98
77,54,8
77,55,55
77,56,105
77,57,92
77,58,26
77,59,381
77,60,52
77,61,105
77,62,709
77,63,59
77,64,282
77,65,28
77,66,372
77,67,179
77,68,81
77,69,548
77,70,75
77,71,176
77,72,6
77,73,3
77,74,62
77,75,252
77,76,139
77,77,6059
77,78,278
77,79,19
77,80,338
77,81,8
77,82,10
77,83,288
77,84,209
77,85,244
77,86,169
77,87,11
77,88,229
77,89,47
77,90,952
77,91,20
77,92,57
77,93,54
77,94,90
77,95,156
77,96,9
77,97,30
77,98,9
77,99,134
77,100,60
77,101,41
77,102,8
77,103,106
77,104,85
77,105,66
77,106,105
77,107,57
77,108,52
77,109,54
77,110,22
77,111,25
77,112,30
77,113,10
77,114,37
77,115,14
77,116,17
77,117,6
77,118,18
77,119,17
77,120,4
77,121,4
77,122,6
77,123,8
77,124,0
77,125,12
77,197,2
77,213,9
77,216,1
77,219,0
77,227,2
77,228,6
77,232,0
77,235,23
77,238,567
77,242,1
77,246,8
77,247,4
77,248,12
77,249,59
77,264,13
77,271,9
77,272,125
77,276,30
78,-2,1542
78,-1,46514
78,3,85
78,4,0
78,5,148
78,7,7
78,8,5
78,9,33
78,10,57
78,11,9
78,12,1
78,13,19
78,14,0
78,15,44
78,16,36
78,17,76
78,18,20
78,19,19
78,20,30
78,21,29
78,22,32
78,23,63
78,24,79
78,25,104
78,26,42
78,27,44
78,28,69
78,29,18
78,30,90
78,31,107
78,32,117
78,33,28
78,34,39
78,35,31
78,36,78
78,37,113
78,38,58
78,39,311
78,40,27
78,41,110
78,42,245
78,43,40
78,44,606
78,45,16
78,46,15
78,47,68
78,48,72
78,49,142
78,50,437
78,51,33
78,52,30
78,53,191
78,54,14
78,55,122
78,56,167
78,57,135
78,58,14
78,59,163
78,60,49
78,61,132
78,62,128
78,63,146
78,64,483
78,65,20
78,66,894
78,67,294
78,68,85
78,69,1092
78,70,112
78,71,233
78,72,25
78,73,18
78,74,144
78,75,339
78,76,320
78,77,118
78,78,7157
78,79,16
78,80,627
78,81,18
78,82,19
78,83,620
78,84,1363
78,85,663
78,86,344
78,87,19
78,88,430
78,89,102
78,90,477
78,91,23
78,92,127
78,93,235
78,94,208
78,95,305
78,96,5
78,97,27
78,98,18
78,99,267
78,100,406
78,101,123
78,102,9
78,103,194
78,104,152
78,105,70
78,106,176
78,107,81
78,108,87
78,109,92
78,110,84
78,111,62
78,112,36
78,113,36
78,114,61
78,115,32
78,116,24
78,117,11
78,118,41
78,119,54
78,120,19
78,121,4
78,122,12
78,123,3
78,124,3
78,125,2
78,187,1
78,197,7
78,198,3
78,213,3
78,216,11
78,219,4
78,227,4
78,228,2
78,232,0
78,235,0
78,238,69
78,242,13
78,246,2
78,247,12
78,248,3
78,249,90
78,250,4
78,264,8
78,271,10
78,272,51
78,276,22
79,-2,1302
79,-1,29519
79,1,0
79,2,3
79,3,67
79,4,1
79,5,103
79,6,0
79,7,3
79,9,9
79,10,50
79,11,8
79,12,1
79,13,42
79,14,5
79,15,30
79,16,46
79,17,63
79,18,4
79,19,8
79,20,71
79,21,45
79,22,16
79,23,60
79,24,70
79,25,53
79,26,30
79,27,12
79,28,116
79,29,27
79,30,50
79,31,69
79,32,77
79,33,80
79,34,6
79,35,0
79,36,50
79,37,56
79,38,34
79,39,217
79,40,70
79,41,62
79,42,215
79,43,62
79,44,438
79,45,22
79,46,45
79,47,37
79,48,122
79,49,107
79,50,270
79,51,1
79,52,90
79,53,154
79,54,98
79,55,136
79,56,63
79,57,24
79,58,184
79,59,20
79,60,1118
79,61,93
79,62,26
79,63,202
79,64,43
79,65,70
79,66,648
79,67,204
79,68,32
79,69,335
79,70,361
79,71,140
79,72,482
79,73,349
79,74,244
79,75,63
79,76,399
79,77,5
79,78,30
79,79,3521
79,80,276
79,81,10
79,82,838
79,83,82
79,84,31
79,85,428
79,86,270
79,87,156
79,88,279
79,89,239
79,90,10
79,91,638
79,92,126
79,93,37
79,94,67
79,95,86
79,96,113
79,97,50
79,98,35
79,99,172
79,100,5
79,101,16
79,102,127
79,103,89
79,104,10
79,105,92
79,106,104
79,107,34
79,108,26
79,109,65
79,110,10
79,111,0
79,112,34
79,113,10
79,114,80
79,115,6
79,116,34
79,117,15
79,118,20
79,119,14
79,120,9
79,121,14
79,122,4
79,123,8
79,125,15
79,198,1
79,213,11
79,227,6
79,228,0
79,232,2
79,235,4
79,238,34
79,246,3
79,249,44
79,250,0
79,264,0
79,271,1
79,272,18
79,276,0
80,-2,688
80,-1,22557
80,1,0
80,3,28
80,4,5
80,5,75
80,6,2
80,7,1
80,8,0
80,9,19
80,10,30
80,11,5
80,12,0
80,13,15
80,14,1
80,15,29
80,16,16
80,17,23
80,18,7
80,19,10
80,20,5
80,21,12
80,22,11
80,23,32
80,24,40
80,25,35
80,26,30
80,27,18
80,28,33
80,29,25
80,30,48
80,31,58
80,32,38
80,33,9
80,34,21
80,35,15
80,36,34
80,37,39
80,38,22
80,39,184
80,40,15
80,41,47
80,42,108
80,43,14
80,44,393
80,46,10
80,47,54
80,48,52
80,49,48
80,50,314
80,51,2
80,52,6
80,53,106
80,54,11
80,55,51
80,56,136
80,57,27
80,58,4
80,59,27
80,60,45
80,61,129
80,62,29
80,63,51
80,64,46
80,65,9
80,66,546
80,67,896
80,68,23
80,69,1090
80,70,64
80,71,152
80,72,16
80,73,21
80,74,78
80,75,64
80,76,134
80,77,15
80,78,36
80,79,0
80,80,7200
80,81,12
80,82,15
80,83,67
80,84,34
80,85,428
80,86,175
80,87,16
80,88,631
80,89,44
80,90,11
80,91,15
80,92,56
80,93,38
80,94,74
80,95,89
80,96,12
80,97,11
80,98,7
80,99,121
80,100,18
80,101,14
80,102,9
80,103,63
80,104,24
80,105,43
80,106,63
80,107,14
80,108,14
80,109,35
80,110,4
80,111,0
80,112,36
80,113,6
80,114,39
80,115,5
80,116,11
80,117,14
80,118,3
80,119,40
80,120,14
80,121,12
80,122,12
80,123,2
80,125,12
80,197,6
80,213,1
80,216,0
80,227,0
80,228,3
80,232,7
80,235,1
80,238,22
80,242,2
80,246,1
80,247,6
80,249,45
80,250,2
80,264,1
80,271,2
80,272,8
80,276,4
81,-2,1349
81,-1,26777
81,1,4
81,2,1
81,3,101
81,4,3
81,5,117
81,7,4
81,8,3
81,9,26
81,10,46
81,11,15
81,12,0
81,13,17
81,14,9
81,15,48
81,16,31
81,17,44
81,18,14
81,19,22
81,20,33
81,21,25
81,22,14
81,23,52
81,24,86
81,25,69
81,26,38
81,27,17
81,28,70
81,29,18
81,30,91
81,31,115
81,32,78
81,33,32
81,34,19
81,35,8
81,36,82
81,37,55
81,38,48
81,39,281
81,40,14
81,41,78
81,42,201
81,43,37
81,44,621
81,45,4
81,46,12
81,47,87
81,48,77
81,49,159
81,50,299
81,51,4
81,52,25
81,53,205
81,54,38
81,55,113
81,56,156
81,57,35
81,58,27
81,59,24
81,60,85
81,61,127
81,62,32
81,63,142
81,64,40
81,65,18
81,66,733
81,67,289
81,68,49
81,69,551
81,70,119
81,71,197
81,72,35
81,73,10
81,74,164
81,75,67
81,76,298
81,77,10
81,78,35
81,79,7
81,80,474
81,81,3846
81,82,19
81,83,113
81,84,53
81,85,782
81,86,374
81,87,15
81,88,569
81,89,102
81,90,20
81,91,24
81,92,182
81,93,44
81,94,102
81,95,192
81,96,23
81,97,72
81,98,49
81,99,745
81,100,33
81,101,35
81,102,4
81,103,315
81,104,15
81,105,149
81,106,417
81,107,70
81,108,71
81,109,1614
81,110,9
81,111,6
81,112,113
81,113,46
81,114,227
81,115,38
81,116,85
81,117,597
81,118,30
81,119,66
81,120,67
81,121,672
81,122,46
81,123,54
81,124,2
81,125,10
81,197,3
81,198,6
81,213,4
81,219,1
81,227,5
81,228,8
81,235,4
81,238,26
81,246,2
81,247,0
81,249,49
81,250,5
81,264,1
81,271,3
81,272,11
81,276,2
82,-2,2301
82,-1,48187
82,1,0
82,2,0
82,3,87
82,4,7
82,5,149
82,6,7
82,7,4
82,8,9
82,9,9
82,10,62
82,11,10
82,12,5
82,13,28
82,14,11
82,15,51
82,16,53
82,17,66
82,18,42
82,19,22
82,20,43
82,21,30
82,22,33
82,23,94
82,24,103
82,25,101
82,26,40
82,27,40
82,28,137
82,29,23
82,30,89
82,31,86
82,32,165
82,33,102
82,34,33
82,35,13
82,36,90
82,37,78
82,38,34
82,39,324
82,40,123
82,41,96
82,42,266
82,43,87
82,44,733
82,45,56
82,46,52
82,47,70
82,48,108
82,49,143
82,50,438
82,51,0
82,52,130
82,53,231
82,54,75
82,55,163
82,56,133
82,57,47
82,58,150
82,59,36
82,60,484
82,61,155
82,62,10
82,63,230
82,64,17
82,65,72
82,66,948
82,67,302
82,68,38
82,69,507
82,70,521
82,71,203
82,72,372
82,73,422
82,74,332
82,75,46
82,76,617
82,77,2
82,78,39
82,79,641
82,80,514
82,81,19
82,82,6375
82,83,130
82,84,54
82,85,691
82,86,510
82,87,202
82,88,454
82,89,353
82,90,13
82,91,544
82,92,180
82,93,38
82,94,108
82,95,121
82,96,178
82,97,58
82,98,75
82,99,246
82,100,23
82,101,47
82,102,422
82,103,132
82,104,7
82,105,133
82,106,159
82,107,34
82,108,48
82,109,103
82,110,1
82,112,37
82,113,20
82,114,80
82,115,16
82,116,54
82,117,18
82,118,26
82,119,18
82,120,14
82,121,6
82,122,6
82,123,2
82,124,0
82,125,13
82,197,3
82,198,7
82,213,4
82,219,5
82,227,4
82,228,6
82,232,0
82,235,7
82,238,55
82,248,3
82,249,39
82,250,0
82,264,0
82,271,3
82,272,15
82,276,3
83,-2,946
83,-1,33419
83,1,0
83,2,0
83,3,46
83,4,0
83,5,131
83,7,3
83,9,22
83,10,40
83,11,12
83,12,0
83,13,14
83,14,1
83,15,25
83,16,28
83,17,68
83,18,10
83,19,18
83,20,15
83,21,9
83,22,14
83,23,64
83,24,61
83,25,49
83,26,43
83,27,17
83,28,53
83,29,36
83,30,54
83,31,95
83,32,95
83,33,32
83,34,38
83,35,30
83,36,75
83,37,91
83,38,61
83,39,261
83,40,7
83,41,84
83,42,233
83,43,35
83,44,558
83,45,0
83,46,14
83,47,98
83,48,71
83,49,155
83,50,324
83,51,32
83,52,10
83,53,150
83,54,15
83,55,102
83,56,176
83,57,120
83,58,19
83,59,67
83,60,35
83,61,124
83,62,61
83,63,113
83,64,103
83,65,20
83,66,649
83,67,270
83,68,111
83,69,1181
83,70,100
83,71,271
83,72,22
83,73,8
83,74,103
83,75,732
83,76,235
83,77,57
83,78,128
83,79,9
83,80,546
83,81,9
83,82,1
83,83,7514
83,84,470
83,85,393
83,86,240
83,87,15
83,88,325
83,89,57
83,90,48
83,91,21
83,92,55
83,93,748
83,94,199
83,95,187
83,96,4
83,97,10
83,98,18
83,99,176
83,100,79
83,101,63
83,102,6
83,103,117
83,104,31
83,105,73
83,106,98
83,107,62
83,108,32
83,109,50
83,110,24
83,111,20
83,112,31
83,113,13
83,114,45
83,115,23
83,116,16
83,117,10
83,118,31
83,119,37
83,120,6
83,121,8
83,122,2
83,123,3
83,124,0
83,125,6
83,197,2
83,213,0
83,219,5
83,227,1
83,228,4
83,232,0
83,235,15
83,238,48
83,246,9
83,247,6
83,248,5
83,249,65
83,250,2
83,264,3
83,271,18
83,272,25
83,276,2
84,-2,1094
84,-1,34587
84,3,51
84,4,0
84,5,120
84,7,13
84,9,20
84,10,27
84,11,5
84,12,0
84,13,7
84,14,5
84,15,14
84,16,22
84,17,59
84,18,9
84,19,19
84,20,26
84,21,6
84,22,11
84,23,46
84,24,33
84,25,52
84,26,29
84,27,22
84,28,64
84,29,26
84,30,57
84,31,66
84,32,55
84,33,31
84,34,22
84,35,19
84,36,74
84,37,64
84,38,65
84,39,194
84,40,22
84,41,75
84,42,158
84,43,38
84,44,424
84,45,6
84,46,5
84,47,57
84,48,44
84,49,112
84,50,286
84,51,16
84,52,13
84,53,135
84,54,18
84,55,70
84,56,98
84,57,106
84,58,13
84,59,70
84,60,45
84,61,99
84,62,69
84,63,89
84,64,148
84,65,25
84,66,578
84,67,191
84,68,64
84,69,747
84,70,85
84,71,175
84,72,21
84,73,14
84,74,104
84,75,347
84,76,243
84,77,71
84,78,967
84,79,11
84,80,427
84,81,7
84,82,6
84,83,621
84,84,4851
84,85,440
84,86,229
84,87,17
84,88,319
84,89,57
84,90,133
84,91,11
84,92,81
84,93,388
84,94,142
84,95,393
84,96,6
84,97,24
84,98,17
84,99,189
84,100,367
84,101,444
84,102,7
84,103,133
84,104,104
84,105,70
84,106,121
84,107,124
84,108,70
84,109,88
84,110,103
84,111,98
84,112,42
84,113,13
84,114,27
84,115,25
84,116,8
84,117,14
84,118,42
84,119,27
84,120,7
84,121,1
84,122,15
84,123,5
84,125,10
84,197,0
84,198,0
84,213,3
84,216,3
84,219,0
84,227,4
84,228,1
84,232,1
84,235,3
84,238,44
84,242,3
84,246,3
84,247,9
84,248,6
84,249,46
84,250,8
84,264,6
84,271,13
84,272,17
84,276,10
85,-2,1365
85,-1,46888
85,1,0
85,2,1
85,3,95
85,4,5
85,5,148
85,6,4
85,7,5
85,8,3
85,9,23
85,10,67
85,11,5
85,12,7
85,13,15
85,14,2
85,15,58
85,16,74
85,17,95
85,18,18
85,19,21
85,20,27
85,21,40
85,22,23
85,23,78
85,24,101
85,25,106
85,26,65
85,27,24
85,28,79
85,29,33
85,30,63
85,31,131
85,32,71
85,33,34
85,34,47
85,35,5
85,36,68
85,37,70
85,38,29
85,39,315
85,40,24
85,41,93
85,42,240
85,43,53
85,44,767
85,45,6
85,46,14
85,47,89
85,48,90
85,49,103
85,50,581
85,51,11
85,52,6
85,53,185
85,54,22
85,55,115
85,56,118
85,57,30
85,58,14
85,59,24
85,60,81
85,61,191
85,62,49
85,63,126
85,64,39
85,65,32
85,66,1120
85,67,340
85,68,30
85,69,466
85,70,152
85,71,136
85,72,33
85,73,26
85,74,172
85,75,58
85,76,490
85,77,8
85,78,27
85,79,4
85,80,551
85,81,34
85,82,16
85,83,116
85,84,44
85,85,13050
85,86,1560
85,87,56
85,88,1067
85,89,138
85,90,31
85,91,31
85,92,455
85,93,33
85,94,140
85,95,145
85,96,33
85,97,63
85,98,60
85,99,1125
85,100,12
85,101,56
85,102,15
85,103,182
85,104,6
85,105,234
85,106,497
85,107,58
85,108,50
85,109,159
85,110,1
85,111,2
85,112,63
85,113,33
85,114,95
85,115,32
85,116,60
85,117,27
85,118,31
85,119,46
85,120,24
85,121,41
85,122,18
85,123,5
85,124,1
85,125,11
85,197,7
85,198,1
85,213,4
85,227,12
85,228,12
85,232,0
85,235,8
85,238,36
85,246,6
85,247,4
85,249,56
85,250,5
85,264,0
85,271,6
85,272,16
85,276,1
86,-2,665
86,-1,24294
86,1,1
86,2,1
86,3,41
86,4,0
86,5,95
86,6,3
86,7,5
86,8,0
86,9,6
86,10,37
86,11,0
86,13,4
86,14,0
86,15,19
86,16,17
86,17,34
86,18,9
86,19,6
86,20,10
86,21,11
86,22,8
86,23,54
86,24,43
86,25,20
86,26,21
86,27,10
86,28,36
86,29,23
86,30,43
86,31,33
86,32,31
86,33,14
86,34,21
86,35,9
86,36,25
86,37,44
86,38,15
86,39,158
86,40,20
86,41,43
86,42,139
86,43,20
86,44,370
86,45,9
86,46,10
86,47,27
86,48,38
86,49,64
86,50,310
86,51,6
86,52,5
86,53,113
86,54,12
86,55,31
86,56,62
86,57,25
86,58,6
86,59,11
86,60,35
86,61,94
86,62,14
86,63,108
86,64,26
86,65,12
86,66,512
86,67,131
86,68,26
86,69,258
86,70,82
86,71,65
86,72,19
86,73,15
86,74,126
86,75,31
86,76,940
86,77,8
86,78,23
86,79,4
86,80,229
86,81,9
86,82,12
86,83,45
86,84,23
86,85,1481
86,86,6623
86,87,27
86,88,223
86,89,159
86,90,11
86,91,15
86,92,553
86,93,12
86,94,53
86,95,40
86,96,17
86,97,30
86,98,39
86,99,123
86,100,4
86,101,11
86,102,13
86,103,50
86,104,9
86,105,101
86,106,91
86,107,57
86,108,27
86,109,56
86,110,2
86,111,1
86,112,22
86,113,18
86,114,29
86,115,8
86,116,48
86,117,17
86,118,8
86,119,9
86,120,5
86,121,4
86,122,8
86,123,3
86,124,2
86,125,11
86,197,0
86,213,2
86,219,0
86,227,0
86,228,2
86,235,3
86,238,11
86,246,1
86,249,23
86,250,0
86,264,1
86,271,6
86,272,2
86,276,4
87,-2,513
87,-1,15254
87,1,0
87,2,2
87,3,63
87,4,2
87,5,45
87,6,2
87,7,10
87,8,7
87,9,7
87,10,17
87,11,5
87,12,4
87,13,11
87,14,3
87,15,11
87,16,17
87,17,26
87,18,9
87,19,3
87,20,11
87,21,11
87,22,10
87,23,27
87,24,56
87,25,28
87,26,11
87,27,5
87,28,48
87,29,9
87,30,28
87,31,40
87,32,37
87,33,24
87,34,5
87,35,3
87,36,14
87,37,19
87,38,19
87,39,134
87,40,21
87,41,33
87,42,93
87,43,14
87,44,244
87,45,4
87,46,13
87,47,15
87,48,38
87,49,46
87,50,130
87,51,6
87,52,19
87,53,58
87,54,24
87,55,62
87,56,36
87,57,8
87,58,22
87,59,10
87,60,127
87,61,40
87,62,6
87,63,66
87,64,13
87,65,41
87,66,349
87,67,95
87,68,6
87,69,103
87,70,714
87,71,77
87,72,442
87,73,24
87,74,128
87,75,21
87,76,205
87,77,4
87,78,4
87,79,29
87,80,151
87,81,5
87,82,31
87,83,28
87,84,11
87,85,213
87,86,157
87,87,2362
87,88,135
87,89,509
87,90,1
87,91,68
87,92,105
87,93,9
87,94,30
87,95,36
87,96,186
87,97,154
87,98,109
87,99,63
87,100,5
87,101,7
87,102,15
87,103,60
87,104,5
87,105,57
87,106,80
87,107,17
87,108,4
87,109,37
87,110,3
87,111,1
87,112,14
87,113,4
87,114,8
87,115,0
87,116,30
87,117,11
87,118,6
87,119,6
87,120,4
87,121,6
87,122,3
87,125,1
87,213,3
87,235,0
87,238,21
87,249,16
87,250,6
87,264,8
87,272,13
88,-2,1633
88,-1,48364
88,2,2
88,3,122
88,4,0
88,5,140
88,7,11
88,8,2
88,9,33
88,10,67
88,11,12
88,12,5
88,13,14
88,14,6
88,15,41
88,16,38
88,17,100
88,18,26
88,19,25
88,20,52
88,21,55
88,22,31
88,23,89
88,24,135
88,25,86
88,26,69
88,27,46
88,28,94
88,29,35
88,30,83
88,31,120
88,32,100
88,33,27
88,34,34
88,35,26
88,36,92
88,37,99
88,38,53
88,39,420
88,40,25
88,41,117
88,42,347
88,43,43
88,44,929
88,45,3
88,46,19
88,47,101
88,48,103
88,49,170
88,50,636
88,51,10
88,52,18
88,53,240
88,54,29
88,55,147
88,56,205
88,57,62
88,58,8
88,59,32
88,60,74
88,61,245
88,62,39
88,63,168
88,64,61
88,65,20
88,66,1324
88,67,434
88,68,56
88,69,1056
88,70,169
88,71,241
88,72,42
88,73,26
88,74,226
88,75,108
88,76,495
88,77,18
88,78,48
88,79,10
88,80,1179
88,81,31
88,82,14
88,83,144
88,84,73
88,85,1495
88,86,574
88,87,52
88,88,12480
88,89,132
88,90,34
88,91,44
88,92,197
88,93,72
88,94,782
88,95,349
88,96,35
88,97,56
88,98,41
88,99,943
88,100,36
88,101,109
88,102,15
88,103,1020
88,104,17
88,105,150
88,106,242
88,107,265
88,108,165
88,109,210
88,110,14
88,111,14
88,112,139
88,113,23
88,114,110
88,115,80
88,116,54
88,117,41
88,118,60
88,119,88
88,120,12
88,121,23
88,122,12
88,123,12
88,124,1
88,125,14
88,187,2
88,197,3
88,198,5
88,213,7
88,216,3
88,219,3
88,227,8
88,228,4
88,232,2
88,235,8
88,238,54
88,242,3
88,246,11
88,247,1
88,248,0
88,249,51
88,250,8
88,264,3
88,271,6
88,272,13
88,276,20
89,-2,824
89,-1,27453
89,1,1
89,2,6
89,3,68
89,4,0
89,5,126
89,6,1
89,7,1
89,8,2
89,9,15
89,10,29
89,11,5
89,12,4
89,13,9
89,14,7
89,15,36
89,16,22
89,17,43
89,18,9
89,19,8
89,20,25
89,21,21
89,22,9
89,23,44
89,24,76
89,25,51
89,26,30
89,27,27
89,28,80
89,29,24
89,30,50
89,31,74
89,32,75
89,33,23
89,34,26
89,35,10
89,36,59
89,37,48
89,38,19
89,39,213
89,40,23
89,41,69
89,42,201
89,43,35
89,44,565
89,45,7
89,46,20
89,47,66
89,48,99
89,49,80
89,50,286
89,51,3
89,52,26
89,53,147
89,54,32
89,55,129
89,56,100
89,57,20
89,58,38
89,59,12
89,60,136
89,61,91
89,62,18
89,63,156
89,64,12
89,65,65
89,66,736
89,67,243
89,68,28
89,69,356
89,70,1380
89,71,133
89,72,94
89,73,23
89,74,307
89,75,24
89,76,521
89,77,5
89,78,11
89,79,40
89,80,317
89,81,7
89,82,39
89,83,80
89,84,27
89,85,535
89,86,398
89,87,384
89,88,237
89,89,5863
89,90,6
89,91,69
89,92,690
89,93,22
89,94,66
89,95,87
89,96,80
89,97,142
89,98,63
89,99,126
89,100,6
89,101,12
89,102,28
89,103,80
89,104,1
89,105,109
89,106,138
89,107,31
89,108,26
89,109,74
89,111,2
89,112,37
89,113,15
89,114,40
89,115,12
89,116,45
89,117,9
89,118,9
89,119,10
89,120,4
89,121,7
89,122,7
89,124,1
89,125,6
89,197,2
89,198,3
89,213,3
89,219,5
89,227,3
89,228,2
89,232,1
89,235,5
89,238,15
89,246,1
89,247,4
89,249,25
89,250,4
89,264,4
89,272,5
90,-2,3118
90,-1,59164
90,2,4
90,3,111
90,4,1
90,5,175
90,7,11
90,9,40
90,10,90
90,11,16
90,12,2
90,13,18
90,14,3
90,15,33
90,16,32
90,17,110
90,18,15
90,19,45
90,20,21
90,21,58
90,22,25
90,23,87
90,24,126
90,25,115
90,26,67
90,27,33
90,28,98
90,29,48
90,30,82
90,31,139
90,32,101
90,33,33
90,34,68
90,35,84
90,36,97
90,37,98
90,38,156
90,39,300
90,40,28
90,41,167
90,42,262
90,43,49
90,44,796
90,45,3
90,46,27
90,47,105
90,48,94
90,49,222
90,50,457
90,51,70
90,52,24
90,53,226
90,54,29
90,55,130
90,56,177
90,57,137
90,58,21
90,59,251
90,60,72
90,61,189
90,62,205
90,63,171
90,64,263
90,65,37
90,66,941
90,67,382
90,68,135
90,69,1187
90,70,144
90,71,319
90,72,14
90,73,6
90,74,183
90,75,429
90,76,360
90,77,1108
90,78,1012
90,79,7
90,80,734
90,81,30
90,82,7
90,83,608
90,84,673
90,85,673
90,86,346
90,87,36
90,88,500
90,89,101
90,90,8132
90,91,23
90,92,146
90,93,180
90,94,268
90,95,345
90,96,26
90,97,44
90,98,32
90,99,251
90,100,384
90,101,195
90,102,15
90,103,234
90,104,382
90,105,94
90,106,179
90,107,147
90,108,78
90,109,113
90,110,68
90,111,85
90,112,62
90,113,21
90,114,65
90,115,35
90,116,41
90,117,27
90,118,92
90,119,42
90,120,9
90,121,22
90,122,23
90,123,14
90,124,1
90,125,2
90,197,12
90,198,4
90,213,7
90,216,20
90,227,11
90,228,13
90,235,0
90,238,248
90,242,6
90,246,1
90,247,2
90,248,0
90,249,106
90,250,7
90,264,17
90,271,18
90,272,102
90,276,31
91,-2,1526
91,-1,35973
91,2,2
91,3,91
91,4,1
91,5,134
91,6,0
91,7,5
91,8,7
91,9,12
91,10,46
91,11,8
91,12,9
91,13,28
91,14,2
91,15,40
91,16,31
91,17,65
91,18,9
91,19,11
91,20,28
91,21,30
91,22,20
91,23,82
91,24,81
91,25,42
91,26,29
91,27,35
91,28,115
91,29,50
91,30,80
91,31,97
91,32,108
91,33,33
91,34,28
91,35,1
91,36,60
91,37,76
91,38,20
91,39,263
91,40,54
91,41,74
91,42,183
91,43,53
91,44,577
91,45,8
91,46,39
91,47,67
91,48,120
91,49,135
91,50,321
91,51,2
91,52,59
91,53,204
91,54,31
91,55,131
91,56,129
91,57,31
91,58,66
91,59,34
91,60,283
91,61,99
91,62,17
91,63,166
91,64,22
91,65,45
91,66,791
91,67,293
91,68,34
91,69,450
91,70,490
91,71,170
91,72,962
91,73,96
91,74,245
91,75,33
91,76,548
91,77,8
91,78,11
91,79,410
91,80,420
91,81,7
91,82,347
91,83,89
91,84,40
91,85,600
91,86,495
91,87,207
91,88,349
91,89,315
91,90,2
91,91,5290
91,92,173
91,93,31
91,94,88
91,95,86
91,96,449
91,97,68
91,98,70
91,99,200
91,100,9
91,101,24
91,102,572
91,103,125
91,104,17
91,105,94
91,106,148
91,107,35
91,108,28
91,109,96
91,110,3
91,111,4
91,112,29
91,113,18
91,114,66
91,115,8
91,116,33
91,117,20
91,118,16
91,119,18
91,120,1
91,121,16
91,122,7
91,123,3
91,124,1
91,125,4
91,187,3
91,213,5
91,227,2
91,228,8
91,232,2
91,238,40
91,246,4
91,247,3
91,248,2
91,249,45
91,250,3
91,264,1
91,271,4
91,272,9
91,276,6
92,-2,674
92,-1,29636
92,1,2
92,3,26
92,4,1
92,5,98
92,6,3
92,8,1
92,9,18
92,10,38
92,11,4
92,12,3
92,13,9
92,14,1
92,15,39
92,16,30
92,17,48
92,18,5
92,19,8
92,20,22
92,21,10
92,22,9
92,23,66
92,24,40
92,25,56
92,26,37
92,27,14
92,28,55
92,29,26
92,30,40
92,31,73
92,32,84
92,33,17
92,34,22
92,35,5
92,36,37
92,37,43
92,38,26
92,39,161
92,40,17
92,41,38
92,42,208
92,43,26
92,44,429
92,45,1
92,46,12
92,47,28
92,48,49
92,49,68
92,50,314
92,51,1
92,52,12
92,53,118
92,54,20
92,55,60
92,56,64
92,57,18
92,58,11
92,59,18
92,60,54
92,61,117
92,62,14
92,63,73
92,64,18
92,65,22
92,66,526
92,67,174
92,68,17
92,69,341
92,70,154
92,71,123
92,72,44
92,73,3
92,74,116
92,75,16
92,76,266
92,77,6
92,78,16
92,79,8
92,80,303
92,81,8
92,82,15
92,83,47
92,84,19
92,85,846
92,86,933
92,87,59
92,88,266
92,89,491
92,90,7
92,91,30
92,92,5573
92,93,24
92,94,92
92,95,70
92,96,19
92,97,370
92,98,84
92,99,171
92,100,6
92,101,23
92,102,8
92,103,65
92,104,6
92,105,472
92,106,228
92,107,19
92,108,40
92,109,61
92,110,10
92,111,2
92,112,21
92,113,36
92,114,71
92,115,23
92,116,73
92,117,13
92,118,26
92,119,20
92,120,7
92,121,15
92,122,8
92,123,3
92,124,2
92,213,5
92,219,4
92,227,3
92,228,5
92,235,2
92,238,45
92,247,6
92,249,30
92,250,1
92,264,0
92,271,1
92,272,5
92,276,0
93,-2,1365
93,-1,44994
93,1,2
93,2,5
93,3,110
93,4,0
93,5,155
93,6,4
93,7,22
93,9,27
93,10,72
93,11,8
93,12,6
93,13,37
93,14,5
93,15,43
93,16,35
93,17,94
93,18,16
93,19,21
93,20,29
93,21,31
93,22,16
93,23,49
93,24,112
93,25,90
93,26,52
93,27,27
93,28,83
93,29,39
93,30,89
93,31,114
93,32,111
93,33,13
93,34,32
93,35,30
93,36,118
93,37,84
93,38,75
93,39,303
93,40,19
